date,temp_max_c,temp_mean_c,humidity_mean_pct,wind_mean_ms,wind_max_ms,precip_sum_mm,sunshine_sum_h,global_radiation_sum_j_cm2,O3_max,O3_mean,O3_score,NO2_max,NO2_mean,NO2_score,PM10_max,PM10_mean,PM10_score,PM2.5_max,PM2.5_mean,PM2.5_score,SO2_max,SO2_mean,SO2_score,dominant_pollutant,dominant_score,month,year,hot_day
2025-01-09,1.2,0.4166666666666667,94.58333333333333,3.9875000000000003,7.0,16.7,0.0,78.0,70.0,34.916666666666664,1.9583333333333333,30.0,15.916666666666666,2.0,13.0,7.333333333333333,1.2222222222222223,10.0,5.583333333333333,1.5,3.0,2.4583333333333335,0.30000000000000004,NO2,2.0,1,2025,False
2025-01-10,1.1,0.7999999999999999,94.125,6.6499999999999995,8.0,4.2,0.0,82.0,64.0,53.083333333333336,1.8333333333333333,16.0,9.083333333333334,1.3,12.0,8.25,1.1666666666666667,9.0,6.375,1.4,3.0,2.2083333333333335,0.30000000000000004,O3,1.8333333333333333,1,2025,False
2025-01-11,0.9,0.30416666666666664,79.95833333333333,8.195833333333333,10.5,0.1,4.0,197.0,63.0,53.666666666666664,1.8125,8.0,4.875,0.8,10.0,7.208333333333333,1.0555555555555556,9.0,4.791666666666667,1.4,3.0,2.0833333333333335,0.30000000000000004,O3,1.8125,1,2025,False
2025-01-12,1.4,0.1875,80.625,4.6875,6.9,0.0,50.0,245.0,69.0,59.458333333333336,1.9375,12.0,5.25,1.1,12.0,7.25,1.1666666666666667,9.0,4.541666666666667,1.4,2.0,2.0,0.2,O3,1.9375,1,2025,False
2025-01-13,0.5,-2.029166666666667,79.66666666666667,2.704166666666667,4.3,0.0,453.0,492.0,68.0,49.625,1.9166666666666665,61.0,15.25,3.025,18.0,9.708333333333334,1.5,15.0,6.791666666666667,2.0,4.0,2.2916666666666665,0.4,NO2,3.025,1,2025,False
2025-01-14,2.2,-0.8875000000000001,80.83333333333333,5.008333333333334,6.9,1.4000000000000001,0.0,147.0,60.0,46.333333333333336,1.75,20.0,14.625,1.5,18.0,13.375,1.5,14.0,9.791666666666666,1.9,3.0,2.5416666666666665,0.30000000000000004,PM2.5,1.9,1,2025,False
2025-01-15,5.1,3.658333333333333,95.25,3.983333333333333,5.8,0.0,0.0,65.0,63.0,45.541666666666664,1.8125,16.0,10.875,1.3,18.0,12.041666666666666,1.5,16.0,9.75,2.066666666666667,3.0,2.2916666666666665,0.30000000000000004,PM2.5,2.066666666666667,1,2025,False
2025-01-16,3.6,2.5833333333333335,93.45833333333333,2.920833333333333,4.0,0.0,0.0,92.0,63.0,52.041666666666664,1.8125,11.0,7.416666666666667,1.05,16.0,9.833333333333334,1.3888888888888888,14.0,7.541666666666667,1.9,3.0,2.1666666666666665,0.30000000000000004,PM2.5,1.9,1,2025,False
2025-01-17,1.3,0.20000000000000004,95.58333333333333,1.9416666666666667,3.4,0.0,0.0,151.0,43.0,25.875,1.3958333333333333,17.0,13.375,1.35,20.0,16.333333333333332,1.6111111111111112,18.0,14.166666666666666,2.2,3.0,2.3333333333333335,0.30000000000000004,PM2.5,2.2,1,2025,False
2025-01-18,-1.4,-2.2125,95.29166666666667,1.1875,2.3,0.0,0.0,234.0,19.0,11.625,0.7916666666666666,42.0,23.5,2.4,29.0,11.25,2.074074074074074,27.0,9.333333333333334,2.8,3.0,2.2916666666666665,0.30000000000000004,PM2.5,2.8,1,2025,False
2025-01-19,3.6,-0.6791666666666666,92.125,3.970833333333333,7.3,0.0,344.0,482.0,28.0,12.25,1.0833333333333333,44.0,26.0,2.466666666666667,40.0,22.583333333333332,2.4814814814814814,36.0,19.958333333333332,3.3,4.0,3.1666666666666665,0.4,PM2.5,3.3,1,2025,False
2025-01-20,6.3,1.05,87.375,3.733333333333333,6.2,0.0,413.0,463.0,34.0,12.541666666666666,1.2083333333333333,38.0,27.75,2.2666666666666666,52.0,36.125,2.9259259259259256,48.0,32.458333333333336,3.9,4.0,2.143478260869565,0.4,PM2.5,3.9,1,2025,False
2025-01-21,-0.8,-1.4041666666666668,91.95833333333333,2.2583333333333333,4.1,0.0,0.0,134.0,18.0,11.166666666666666,0.75,50.0,32.875,2.6666666666666665,31.0,27.47826086956522,2.148148148148148,28.0,24.608695652173914,2.8666666666666667,0.5,0.5,0.05,PM2.5,2.8666666666666667,1,2025,False
2025-01-22,2.2,-0.9249999999999999,89.91666666666667,3.5124999999999997,6.0,0.0,125.0,376.0,35.0,11.791666666666666,1.2291666666666667,36.0,27.916666666666668,2.2,31.0,23.708333333333332,2.148148148148148,27.0,20.166666666666668,2.8,0.5,0.5,0.05,PM2.5,2.8,1,2025,False
2025-01-23,4.2,1.875,88.54166666666667,5.2375,6.8,4.800000000000001,0.0,100.0,53.0,32.375,1.6041666666666665,23.0,16.958333333333332,1.65,24.0,14.166666666666666,1.8333333333333333,21.0,11.916666666666666,2.4,0.9,0.5166666666666667,0.09000000000000001,PM2.5,2.4,1,2025,False
2025-01-24,7.3,4.7375,84.29166666666667,5.395833333333333,6.3,2.1,201.0,370.0,57.0,51.166666666666664,1.6875,13.0,9.041666666666666,1.15,10.0,7.166666666666667,1.0555555555555556,8.0,4.916666666666667,1.3,0.5,0.5,0.05,O3,1.6875,1,2025,False
2025-01-25,13.5,9.366666666666667,76.79166666666667,5.420833333333333,7.5,1.4,17.0,166.0,64.0,52.041666666666664,1.8333333333333333,19.0,9.708333333333334,1.45,11.0,5.791666666666667,1.1111111111111112,6.0,3.4583333333333335,1.1,2.0,0.7625000000000001,0.2,O3,1.8333333333333333,1,2025,False
2025-01-26,10.1,6.333333333333333,90.83333333333333,3.4875000000000003,6.2,3.9,19.0,216.0,71.0,44.583333333333336,1.9791666666666665,13.0,8.875,1.15,13.0,7.625,1.2222222222222223,11.0,5.833333333333333,1.6,0.5,0.5,0.05,O3,1.9791666666666665,1,2025,False
2025-01-27,11.3,7.441666666666666,83.20833333333333,5.779166666666666,8.4,3.9000000000000004,11.0,155.0,71.0,57.0,1.9791666666666665,14.0,8.5,1.2,8.0,4.375,0.8888888888888888,6.0,2.5,1.1,0.5,0.5,0.05,O3,1.9791666666666665,1,2025,False
